inner_id,username,profile,follower_cnt,following_cnt
1594530278,ace_hillary,"I  enjoy weights, crossfit, swimmming and food",63,50
34847490955,song_iin_,"50대 아줌마👩🏻 + 6살 늦둥이👧🏻
함께하는 전원생활 ෆ눈이 큰 예쁜 딸
#소통 #전원생활 #50대아줌마 #늦둥이",530,206
7200505112,pcs05451,"수영에 보냈던  무한사랑을 뒤로 하고 이젠 폴과 새로운 사랑을 시작한  초~~초보
체력장 매달리기  0 초의 저질 근육체가  이제 조금씩 매달리기 시작하는데  의미를 두고 
내 인생을 이래 열심히 매달렸다면 진즉에 한자리 차지했지 ㅋ",211,211
3012818503,sangkeummam,집중 할 취미가 필요해♠♠#하루하루기록해보기 #아이패드프로# 아이패드로 그림그리기#취미로만살기#즐거운인생?#세상을그리다#나를표현하기#취미로만하자,29,125
5559265288,ssenunninuskin,"✒100세 시대 Planner
✒인생이모작 Consultant
✒Millennials 소통전문가
✒Global Networkmarketer
✒안티에이징마케터&에이지락마스터
✒Life레버리지
  회원가입없이편한쇼핑👜
  바로가기👇",621,429
2229933832,yang_road67,,100,104
9277345804,blackbeltmom67,Taking Care of Bedridden Husband | Over 50 Mom | TKD 3rd Degree Blackbelt | SGI-USA Member,100,59
7708781372,nu_yang_pa,"뉴스킨사업자 |  글로벌네트워커  |  플렛폼비지니스 | 1인기업 CEO | 레버리지라이프
Ｃａｐｔａｉｎ⚓ ᴳᴿᴼᵁᴾ",347,307
3147709931,happyday.0.0,,110,71
7427209406,momo__toon,,234,332
39663349845,nola_market,"놀라마켓은 유통기한 임박 상품/ 최저가 비교 상품/ 재고 상품을 저렴한 가격에 제공합니다 🛍
👇문의/주문👇",51,0
