inner_id,username,profile,follower_cnt,following_cnt
3578198543,m_ni_01,"@o_h01 
🥋 master",200,310
30053811492,tranquil_study,ᴅᴇᴘᴀʀᴛᴍᴇɴᴛ ᴏғ ɪɴᴛᴇʀɴᴀᴛɪᴏɴᴀʟ ᴛʀᴀᴅᴇ ᴀɴᴅ ᴄᴏᴍᴍᴇʀᴄᴇ >𝒮𝓉𝓊𝒹𝓎 𝒶𝒸𝒸𝑜𝓊𝓃𝓉<,201,50
39416003007,seawolf338338,"대학원생 헬린이
#헬스 #motorcycle",29,11
40171776375,diet.hell,"👩🏻루피의 개강맞이 다이어트 🗓🏃🏻‍♀️
#루피의다이어트#개강다이어트",174,209
4487063450,ywhrbs,할루,95,22
31828281790,2252592_,,61,50
37286653384,precioustone_pf,Go to my YouTube Channel below⬇️,58,80
32309479828,megamdyg,"재원생 100% 약대 합격에 도전하는 양지메가엠디피트전문관
문의_031-322-5464",71,227
2955937000,jang_princess_life,,385,142
1133018725,charming._.soon,"KHU AE
@im._____.hg",321,171
4262333443,bo_kyyy,,316,191
1901531033,seonho0859,01년생,72,160
6854643731,artaini97,"한국어교육
초심 잊지 말자!🦝",69,179
8225786001,seon_a_ig,"L-1485
10 억뷰 EXO-SC🏝🏖
Status : 일본어/한국어 공부하고 있음
: 日本語/韓国語 を 勉強 しています。~~",10,40
17576408609,diaryeeun,"_
나의 사랑하는 하루를 나의 글씨로 엮은 책
을 보관하는 이 곳은 오늘의 책방입니다",53,2
1475639074,xun.cesmz,,352,305
39398089663,01_06_01_,예수🙏,38,131
5330916947,iam._.kyc,"말을 이쁘게 하는 사람
_____________________________",373,199
32429512735,minguyap,♡( ¨̮ )♡,7,159
7161190090,chosununiv_ambassador,⬇️⬇️조선대학교 홍보대사 푸른나래 홈페이지⬇️⬇️,357,80
3509477783,sooyounge7,"🌹🌕🥀 
𝟸𝟶𝟶𝟷
𝒮𝓉𝒾𝓁𝓁 𝒴𝑜𝓊𝓃𝑔 𝒶𝓃𝒹 
𝒲𝒾𝓁𝒹 𝒶𝓃𝒹 𝐹𝓇𝑒𝑒",437,188
1958075552,da.eoni819,🖤𝕃𝕚𝕗𝕖 𝕗𝕠𝕔𝕦𝕤𝕖𝕕 𝕠𝕟 𝕞𝕖🖤,327,170
2994021924,ha_gukyong,,219,171
37151894328,idkcow16,부계정,9,0
33415744539,gj2320098,"본점)232-0098 문의
#요리# 제빵 #제과 #커피 #미용 #피부 #네일
#국비수업#구직자 #무료수강#고교무료#재직자수강
#즐겁게~!#배우는 #궁전직업학교!
#요리학원#전주#원데이#직업학교#전주미용학원#전주요리학원#전주제빵학원#전주제과학원#전주카페#전주맛집#전주팔로",155,199
2085516301,kiri_bin,ʕ”̮ॽुෆ⃛,132,143
2267655874,kbinik_999,,222,146
5956454562,u__cong,ᴜᴄᴏɴɢ ᴘᴀʟᴇᴛᴛᴇ,220,199
1391381245,fro_omina,🌷🧸✨,404,163
25011627362,sn_20_01_,"- 지인들 패스 부탁해요 
- 같은 학교 학우분들 패스 부탁해요
- 예쁘게 봐주세요 🥰
- 불규칙적으로 올립니다!",104,272
8172254349,sangah_0306,"뒤 죽 박 죽👩🏼‍⚕️
.
.
🇵🇭🇫🇷🇨🇿🇨🇭🇮🇹🇻🇦🇬🇩✈️ 부랑자",298,161
4258737982,megamd_sinchon,"재원생 모두의 약대 합격을 위해 
고민 또 고민하는 
최상위권 약대전문 신촌 PEET종합반입니다.",330,416
2212232614,jh_01z,"💞@juragi_____ 💞
🔒@junhyung_01🔒",292,173
2216421309,23__dragon,"#피닉스응원단 #28대 #단장 
공연문의는 010-4223-3675로 연락주세요❤️",215,167
8623076663,eom___mi,"photo album
💚📸🏞🏝🏔✈️🚘🚆💛
✨개인공간✨
💢광고, 부업, 이상한 사람들 팔로우하지마라💢",218,206
7077962246,hyeonz._,,250,139
7942401152,chacannes,HYGGE+작곡가+사운드디자이너+음악PD+사운드디렉터+뮤직디렉터+음악감독+명지대 겸임교수 이종명+상명대학교 문화기술대학원 뮤직테크놀러지학과 영상디지털음악전공+,55,101
25007037262,sssssubineeeee,"@rlatnqls_0122
DJU.PT #physical_therapy
맥락없는 인별그램🤍",137,127
40207582071,everyday_k_nurse,"간호학과 18학번
#간호사#간호학생그램#간호학생의일상",21,36
16472243540,zzingyaen_01,,322,153
1215898466,hyn_suuuul,,209,114
2269840399,_daeun_58,#20,157,75
38902551505,myogreek,(っ'-')╮=͟͟͞͞♡ =͟͟͞͞♡ ♡ ♥  얍,112,91
35583441581,welder_020603,"•폴리텍대학
-산업설비과
-특수용접 2반
•용접 일기
•용접 성장기
•용접 메모장",58,16
4280093008,dongyeondesign,"기분좋은 공간에 사람과 가구, #동연디자인
.
☎02.588.5255",360,422
3195838313,rira_rara,,124,63
4174664768,picas.sol,🙃,232,230
31937697608,wha__ppen,나만의 소소한 감정을 적는 글귀계정 ☺,2,2
5544962332,damijeflowertea_damicook,"🥮세종대외식경영석사
🍱세종대 일반대학원 박사과정(식품조리전공)
📍한국꽃차협회 부회장
🏤한국폴리텍대학 떡강의
🐥경기대학교 약차,꽃차강의
🕌숙명여자대학교꽃 차강의
🎎폐백,전통떡,한과 수업
🍚약선요리자격증반
🍰티푸드자격증반
🌺꽃차자격증반
🎂푸드코디네이터
📌분당선 미금역",217,139
2930585774,ssjoo__08,,249,22
1779534508,glory0429,"🇨🇳 ➡️🇰🇷
만나면 꽃처럼 환하게 웃어줘🌸
밥길🍚
💜",223,426
2108204580,bineeee_s,"˗ˋˏ 𓇨𓌉 ˎˊ˗
⠀
ʙᴇ ʜᴀᴘᴘʏ ᴀɴᴅ ʟɪᴠᴇ ʜᴀᴘᴘɪʟʏ ᴇᴠᴇʀ ᴀꜰᴛᴇʀ.",247,157
21930871635,s_belief_,SN💉96,212,196
9378484941,no_ddo_meok,"#노또먹
세상은 넓고 먹고싶은건 너무 많은데 내 배는 왜 하나일까
🍉🍒🍑🍊🍋@no_yes_oh_yes",107,20
40610769107,_hi.moment_,내 순간을 기록하다:),36,9
6312401848,_9ureum,,112,115
35292175232,0s0._.yeo0n,*※£°¥¥🌈21🌈¥£¤€°€,106,134
25134426573,ubean_oi,"🍊🍉
THAT'S JUST THE WAY I AM
Now that you see me, see how I'm doing better",138,94
1934856358,chae.yeon_01,,456,91
1417080011,__wms_,,195,279
1530122357,dubin_01,폰팔이 out,276,198
28682894539,bd_pulip,"취미생활, 자격증 취득
화성시 봉담읍 동화새터길 98
 031-296-5579
#생활문화의 소통공간
#자유로운 시간선택
am10:00~pm9:00
#철저한 개인지도
#자격증취득 및 부업 취업
#단체출강/기업,학교,단체 출강수업
#문화누리카드가맹점
#제로페이가맹점",250,343
7816559358,starmykim,#ybm종로 #ybm종로일본어 #ybm일본어 #일본어 #일본어강사 #김민영강사 #기초일본어 #기초일본어단어 #일본어출강 #오늘의일본어 #카페 #맛집 #韓国食べ物 #韓国旅行 #韓国 #日本語の教師 #맛집탐방 #카페스타그램 #맛스타그램,22,21
15393311421,__allison.w__,⠀⠀𝕝𝕚𝕗𝕖 𝕚𝕟 𝕔𝕒𝕝𝕚 |🌵 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀♥ᗪᗩEᗪᗩE♥,27,43
2021145107,yimjae__dd,,258,280
25216948307,na._.ryeong20,20살❤,192,180
7605969379,leetajo_0911,"𝕄𝔼, 𝕄𝕐𝕊𝔼𝕃𝔽 & 𝕀 
🎬 𝐅𝐢𝐥𝐦 & 𝐌𝐞𝐝𝐢𝐚 𝐀𝐫𝐭
⤵ 천안 VLOG 💙 ⤵",373,267
1497100416,su__yeon.00,◡̈,328,323
1048886350,d.h.a.kkk,,196,172
18768226700,trisha_jwu,"#중원대학교 #항공대학 #항공서비스학과 #스튜어디스 #항공
#외항사 #fact #foreignairlinescrewtraining #일상 #워킹맘 #welcome",61,4
4085169201,zzung_e_77,"#김쌤의 #잼나는 #피아노 ♡
#개인레슨 #반주자 #연주자 
#하남 #미사 #강동 
#두산베어스사랑 #스피닝 #스키 #원스키 #프리다이빙 #요가 #자전거 #캠핑 #글램핑 #낚시 #여행 
 #액티브 한 #워킹맘 
시간쪼개 모든열씨미~^^ 내 일기장♡",259,177
35155644600,ybmedu_ydp,"💓YBM 영등포센터의 공식 인스타그램💓
✏영어,중국어,일본어✏
전문상담 및 문의 ☎️02-2632-0509☎️
수강신청은 이곳에서:) ➡️➡️ https://m.ybmedu.com",75,48
10701560945,dopedope_offical_,,320,17
1423836901,j3d00ng,"SAWL ENGLISH 11
HYU ENGLISH L&L 19",344,359
38804380789,love_raniii,,405,346
16432741285,kim_swim1,"98.04.20
sᴏᴜʟ ᴛʀᴇᴇ",351,403
19574372267,diary_young7,"짱아🍒
다꾸스타그램 취미인스타
.
리훈체험단(@rihoon) : 08/08~09/06
유튜브 계정",119,221
2073398694,wlsrud._.day_,@changsik_yang,240,347
40373427384,levitating88,중국•대만•홍콩에 대한 모든 것 #선팔하면맞팔🙆 #칼맞팔,247,245
14690444430,tinkerrrr___,@cafe_caris,292,252
25036507472,jung_koa,"소소한 일상을 남깁니다
#일상툰 #공감툰",94,121
1304858503,queren__w95,,221,140
37028753852,moonsu_diary99,2020.6.4일 시작,113,135
17847475110,nfl_lotte_daegu,"롯대백화점 대구점7층
(남여공용SIZE / 커플아이템)
>DM문의 \ 전화문의 053 660 3711
>매장운영시간  10:30~20:30
>대구 북구 칠성동2가 302-155 롯데백화점 대구점 7층",191,8
37521580408,kdu_nurse,"#간호학과 #간호사 #간호사그램 #SN
https://www1.president.go.kr/petitions/592035
#경동대학교 #경동대학교메디컬캠퍼스 #경동대학교간호학과",96,116
2043293714,dgw047_,"사람냥이 두마리 키우는 집사입니다
설이🐈여
랑이🐈남",67,205
1400130044,soe.s2,"스무쨜ღ'ᴗ'ღ
(코로나야너언제끝나니ㅜㅜ)",261,317
1995723524,s._.jyvly,"간호학과 3학년💉 
#22살  한창 놀 나이💕 
❤️🧡💛💚💜💙",382,187
3101923613,sue.m_01,suemin,259,163
2265489935,stella_bb18,"지혜 서(㥠)
빛날 희(熙)
*쭝원시❤️ *빵생빵사🍞
🌕 ——> @moon_bb01",175,152
14803661847,halla_mediacomm,"💡Creative Professional💡
🎬 원주 한라대학교 영상커뮤니케이션학부 공식 인스타그램",123,28
32055724701,_curry_ya,"ꪔ̤̮ 𝒄𝒖𝒓𝒓𝒚_만나서 반가워요, ❝ 강황 ❞ 이에요! 
동갑내기 꾸쟈니가 함께하는 공간입니다 ( ◡̉̈ ) 
✕ 도용은 싫어요 ✕ 
⬊ 강황이의 ㋈ 달력은 ⬋",68,76
23110717094,rabora2552,"수납정리컨설턴트 강사 나보라입니다^
#수납정리#정리정돈#코칭#강사#교육#진로체험",84,109
1546631605,yeonx_s2,,170,118
5546491137,ysk.dew,,108,104
1450381770,easy_906,"져니야 (*ˊૢᵕˋૢ*)
🎂열매달 엿새",390,270
40829975857,l.__._study,,17,12
4173488658,betterhan_1014,,156,40
39874340493,munan_kkalkum,"무난깔끔 남친룩 코디😊
#남친룩",1,10
39009268178,seoyeong_seorimi,"서영대학교 광주캠퍼스 홍보대사 서리미입니다 🦋✨
📞입학상담은 062-520-5008, 062-515-5012
🔍 카카오톡 검색창에 ""서영대학교 입학상담 광주캠퍼스"" ✨
광주광역시 북구 서강로 1(운암동)",35,34
10752057596,toa_academy,"공공기관에서 운영하는 아나운서 아카데미입니다. 
2개월마다 기본/심화/실전 클래스를 오픈해요♡
문의는 bizspeech@naver.com 
또는 02-3153-5972",90,52
5518165053,sub_ddub,뚜비두밥 @sub._.zzang,122,119
8691650981,keb_162,"#연성대
#헤어디자인과 
#팔로우
#럽스타그램",264,350
2154586080,yuu.__.jinn,2️⃣0️⃣,315,248
20546871766,sealooksealook,방가방가 하이루~! 안녕하3,124,5
19320830897,hyojoon.jinsil_megastudy,"메가스터디 러셀
전효준 | 서울대 심리학과 졸업
최진실 | 연세대 영문과 대학원",454,348
6131422969,stella_yu2,20,159,131
8225374464,sharehouse__azit,"쉐어하우스 아지트 (sharehouse azit)👋.
평범하고 도전적인 아지트메이트 아하 환영해요
#송도인천대1호점 #송도인천대2호점 #송도인천대3호점 #송도인천대4호점#전주3호점#쉐어하우스아지트
facebook @쉐어하우스 아지트",271,436
6249806369,taewoo_jung_,,290,435
7061598186,inki.kim.31,"#감지영국어독서논술 #불당동 #학원 #국어 #수능국어 #1등급 #한국사능력검정시험 #한국사 #수능1등급 #내신전문
#불당초 #불당맘 #논술 #세계사 #감지영독서논술
#YBM리더스불당센터 #영어독서지도사
#영어독서 #미국교과서 #영어
■[YBM리더스] 무료 영어원서 받기",234,212
1464595828,b_e_hana_,,244,73
3626805556,heli_aaaam,#혤일상 #고양이집사,90,148
37838330685,wo0anna2367,"⠀
동기는 두뇌를 위한 식량과 같다.
한 차례의 식사로 충분한 영양을 섭취할 수 없듯이
⠀
두뇌 역시 지속적이고 정기적인 리필을 필요로 한다.
⠀⠀
#학점은행제 #편입 #사회복지사 #유학 
⠀⠀⠀
카카오톡 woohaneul1004
연락처 010-2367-6827
⠀⠀",363,366
39037621301,my__fav0urite_things,"취미 계정
#피아노 #기타 #댄스 #수영 #스포츠 #액티비티",24,12
2336354118,y00m__s,,341,220
1721965825,eun_min_e,서울예술대학교 연기과☄️ (23:동안),492,373
1704103645,k_i_m_jeongun,꿈 많은 #22살 #사회복지학과,69,77
4097004570,nadine_yun328,"🎼Chugye university for the Arts 
🎵Classical music _ Soprano
💃🏻Nadine yun
❤️jesus’s singer
💕Juho",332,193
21545714834,think_geul,"사용시, 태그 해주세요😉배경사진 출처는 네이버입니다🙇🏻‍♀️
📖 출간 예정
DM보다는 에스크가 더 빨라요👇🏻👇🏻",334,181
21995420340,gimhayeon717,"로지커피컴퍼니 대표
▫️상담심리학
▪️인재교육 ,코칭 및 트레이닝",164,334
19921109137,jbup_eonronsa,"사연방송 접수처
.
.
수요일 1:15~1:45 사연방송
DM상담 항시 가능",25,0
4544255731,sang_jun6077,안상준 (20),193,472
1398670722,real_l_ee,"🌸ᴇʜᴡᴀ sᴏᴄ. ᴇᴅᴜ
🐷@hungr_l_ee
💕복자랜드🍑🍊👇👇",303,285
5356683087,yekong_97,"예 3
@yekong_diary
@dent.yekong",323,354
8442095294,happy._.jyun,👮🏻🌈(๑˃̵ᴗ˂̵)happppy,141,143
33422476940,medical._zzin,"𝕄𝔼𝔻𝕀ℂ𝔸𝕃 𝕃𝔸𝔹𝕆ℝ𝔸𝕋𝕆ℝ𝕐 𝕋𝔼ℂℍℕ𝕆𝕃𝕆𝔾𝕐
#공스타그램 #공스타그램시작 #임상병리학과 #공부인증 #공부기록 #공부흔적",109,33
3043240942,pearl_2o,🌻믕 딘🌻,192,231
12722349591,choral_composition,"Business email: kkang7120@gmail.com
👇🏻프로필은 하단 블로그에 있습니다👇🏻",73,38
23327088013,hyeon_woo.2,"#의료진분들감사합니다 
#보건대 #물리치료학과",156,129
4198380294,b.ebe__0,,351,236
610076902,ahn_torimang,"평범한 일상 공유💋
⠀
여행하기 좋아하는 👩🏻‍💻
화장하기 좋아하는 👸🏻
⠀
🚴🏻‍♀️🤳🏻— 🇰🇷🇯🇵🇹🇼🇨🇳🇸🇰🇷🇴🇧🇬🇷🇸🇧🇦🇦🇺",333,261
40391414343,hs_246_,Age : 21,40,36
34437109879,dazzyvns,,72,40
6101364325,genie.kr_,🌸@22🌸,306,180
34612598054,nur_tj01,"🦋𝓢𝓽𝓾𝓭𝓮𝓷𝓽 𝓝𝓾𝓻𝓼𝓮 𝟐𝟎💉
🦋𝓢𝓽𝓾𝓭𝔂
🦋𝓚𝓝𝓤𝓗🙏
•개강과 동시에 활동,,,",98,51
33177315433,yongame_yonsei,"• Activision Blizzard Collegiate 산하 연세대학교 대표 동아리
• 방통위 주최 ‘아름다운 인터넷 세상’ 서포터즈
• 독도재단 주최 ‘독도 알리기 프로젝트’ 진행 중
• 연챔스, 사이버 연고전 등 개최
💟올바른 게임 문화를 위해 노력하겠습니다💟",74,0
29620054614,__seorapjang,"당신의 서랍 한 켠에 자리하고 싶은 것들.
-------------------------------------
ⓒ2020. dRaWeR All Rights Reserved.",111,2
5337803065,daeun010416,"빵야🔫
#실내건축 #20학번",81,64
4340563544,taerink_,@ani_it_nya,110,98
5309199,neonamos,"아이폰의 네모난 창으로 바라본 세상.
지극히 개인적인 人스타그램.",485,358
8948485101,soonhak_ss,,85,104
40233275016,grace.boram,"7살 아들 워킹맘 #일상스타그램  #부업노노🚫
👉영어 유치원부터 성인 강좌까지 
👉백화점 문화센터에서 다수 강의중.
👉Southbank Institute of Technology in Brisbane TESOL 준석사 수료.  👩‍💻✍DM은 영어 수업 상담만 받습니다.",192,144
21888193393,jungwonpyo,"좋아하는 옷을 입고 , 즐거운 여행을 시작합니다
나를 아는 모든 사람들의 미래가 빛나는 꽃길이길",246,195
8313730099,ol_o4,,417,123
6675936408,mccnewsroom,"안녕하세요 경성대학교 학내언론사 MCC입니다.
<최근 기사 보러 가기>",55,0
22097920042,ijyangkakkoi,宝贝,92,217
1607266900,___parksh,"if not now, then when?
I believe in myself",275,271
3600001282,min.great,ლ(~•̀︿•́~)つ︻̷┻̿═━一 🍞,482,352
32478373171,under_with_ray,"말괄량이 여행자✈ & 자까님이 될꺼에오😖
<<WHATEVER I WANT>>
#들리나요_서포터즈
#Dongmullwoncrew #🐧",156,186
1648117079,dosii_l2,"𝐵𝒶𝓊 𝒸𝑜𝓂𝓅𝑜𝓈𝑒𝓇 20
🤍@oung5_u",353,248
